,Protein HMS LINCS ID,% Control,pr_modifications,pr_production_source_organism,Beta_Sheet,Alpha_Helix,A_Percentage,R_Percentage,N_Percentage,D_Percentage,C_Percentage,Q_Percentage,E_Percentage,G_Percentage,H_Percentage,I_Percentage,L_Percentage,K_Percentage,M_Percentage,F_Percentage,P_Percentage,S_Percentage,T_Percentage,W_Percentage,Y_Percentage,V_Percentage,Isoelectric_Point,Molecular_Weight,Aromaticity,Instability_Index,GRAVY
17,200027,99.0,0,0,0.31434184675834975,0.22986247544204322,0.043222003929273084,0.05108055009823183,0.04518664047151277,0.05697445972495088,0.0412573673870334,0.04518664047151277,0.05108055009823183,0.068762278978389,0.023575638506876228,0.05304518664047151,0.10412573673870335,0.05697445972495088,0.0275049115913556,0.03339882121807466,0.04518664047151277,0.07072691552062868,0.05893909626719057,0.01768172888015717,0.0275049115913556,0.07858546168958742,7.117571830749512,57152.2619000001,0.07858546168958744,44.40591355599218,-0.18015717092337935
18,200028,98.0,0,0,0.32673267326732675,0.21386138613861386,0.06732673267326733,0.061386138613861385,0.03564356435643564,0.053465346534653464,0.033663366336633666,0.031683168316831684,0.0594059405940594,0.07524752475247524,0.031683168316831684,0.06336633663366337,0.100990099009901,0.04554455445544554,0.031683168316831684,0.0297029702970297,0.039603960396039604,0.06336633663366337,0.04356435643564356,0.019801980198019802,0.03762376237623762,0.07524752475247524,6.602042198181153,56805.93980000006,0.08712871287128712,44.0661584158416,-0.09366336633663366
19,200029,81.0,0,0,0.3079922027290448,0.20857699805068225,0.07407407407407407,0.04093567251461988,0.03898635477582846,0.05458089668615984,0.037037037037037035,0.03508771929824561,0.07407407407407407,0.06237816764132553,0.02729044834307992,0.05458089668615984,0.08966861598440545,0.06237816764132553,0.031189083820662766,0.03898635477582846,0.05847953216374269,0.04873294346978557,0.04678362573099415,0.021442495126705652,0.03313840155945419,0.07017543859649122,5.608780860900879,57846.97830000012,0.0935672514619883,45.97758284600394,-0.20155945419103335
20,200030,70.0,0,0,0.3046875,0.2265625,0.064453125,0.0546875,0.033203125,0.046875,0.037109375,0.029296875,0.08984375,0.072265625,0.033203125,0.0390625,0.111328125,0.046875,0.01953125,0.033203125,0.064453125,0.056640625,0.046875,0.02734375,0.02734375,0.06640625,5.461624717712403,57723.33000000009,0.087890625,46.33046875000001,-0.2861328125000004
21,200031,100.0,0,0,0.30417495029821073,0.23260437375745527,0.05765407554671968,0.06958250497017893,0.03180914512922465,0.04771371769383698,0.03578528827037773,0.04572564612326044,0.05765407554671968,0.0775347912524851,0.03777335984095427,0.039761431411530816,0.12127236580516898,0.03777335984095427,0.019880715705765408,0.02385685884691849,0.055666003976143144,0.06759443339960239,0.0536779324055666,0.019880715705765408,0.02186878727634195,0.0775347912524851,7.557619285583496,56123.86750000008,0.06560636182902585,49.94415506958258,-0.2163021868787277
22,200032,98.0,0,0,0.27666151468315303,0.22102009273570325,0.10664605873261206,0.0633693972179289,0.03245749613601236,0.04636785162287481,0.013910355486862442,0.04945904173106646,0.07573415765069552,0.07264296754250386,0.03245749613601236,0.04327666151468315,0.09582689335394126,0.05100463678516229,0.030911901081916538,0.061823802163833076,0.05409582689335394,0.061823802163833076,0.03245749613601236,0.0030911901081916537,0.021638330757341576,0.05100463678516229,6.512350273132324,71949.3390000003,0.0865533230293663,47.44686244204031,-0.2890262751159194
23,200033,100.0,0,0,0.28308823529411764,0.22058823529411764,0.10294117647058823,0.07904411764705882,0.016544117647058824,0.05330882352941176,0.02389705882352941,0.06985294117647059,0.058823529411764705,0.09191176470588236,0.02022058823529412,0.029411764705882353,0.11580882352941177,0.03125,0.01838235294117647,0.04779411764705882,0.05330882352941176,0.058823529411764705,0.03860294117647059,0.01838235294117647,0.016544117647058824,0.05514705882352941,6.838719749450684,60068.77580000019,0.08272058823529412,53.25810661764719,-0.25349264705882435
24,200034,100.0,0,0,0.29375,0.18333333333333332,0.052083333333333336,0.0625,0.027083333333333334,0.058333333333333334,0.014583333333333334,0.035416666666666666,0.10208333333333333,0.0625,0.027083333333333334,0.041666666666666664,0.08541666666666667,0.075,0.03333333333333333,0.05625,0.04583333333333333,0.04791666666666667,0.0625,0.014583333333333334,0.0375,0.058333333333333334,5.751048851013183,55685.776600000114,0.10833333333333334,35.46504166666668,-0.574791666666666
25,200035,88.0,0,0,0.3076923076923077,0.18711018711018712,0.05405405405405406,0.07276507276507277,0.02494802494802495,0.062370062370062374,0.014553014553014554,0.031185031185031187,0.0893970893970894,0.056133056133056136,0.02286902286902287,0.04365904365904366,0.09355509355509356,0.06444906444906445,0.033264033264033266,0.05405405405405406,0.05197505197505198,0.05405405405405406,0.060291060291060294,0.014553014553014554,0.0395010395010395,0.062370062370062374,5.983747673034667,55768.1418000001,0.10810810810810811,35.08340956340958,-0.47297297297297275
26,200036,90.0,0,0,0.2985386221294363,0.18580375782881003,0.03966597077244259,0.060542797494780795,0.031315240083507306,0.07515657620041753,0.016701461377870562,0.029227557411273485,0.08768267223382047,0.05845511482254697,0.022964509394572025,0.05010438413361169,0.08350730688935282,0.081419624217119,0.033402922755741124,0.054279749478079335,0.04592901878914405,0.05010438413361169,0.06889352818371608,0.014613778705636743,0.04175365344467641,0.054279749478079335,5.722629356384279,55773.89330000011,0.11064718162839249,34.70338204592903,-0.5985386221294358
27,200037,100.0,0,0,0.27283950617283953,0.3055555555555556,0.06851851851851852,0.05308641975308642,0.040123456790123455,0.03641975308641975,0.024074074074074074,0.03888888888888889,0.06296296296296296,0.10123456790123457,0.024691358024691357,0.040740740740740744,0.10123456790123457,0.04197530864197531,0.025308641975308643,0.03209876543209877,0.07777777777777778,0.08641975308641975,0.04567901234567901,0.020370370370370372,0.022839506172839506,0.05555555555555555,6.669055366516114,176439.9728000004,0.07530864197530865,51.120993827160866,-0.2972222222222214
28,200038,84.0,0,0,0.3023255813953488,0.2182468694096601,0.04830053667262969,0.06797853309481217,0.03220035778175313,0.06976744186046512,0.01967799642218247,0.03577817531305903,0.059033989266547404,0.04830053667262969,0.03935599284436494,0.059033989266547404,0.09481216457960644,0.06797853309481217,0.026833631484794274,0.03398926654740608,0.0518783542039356,0.08586762075134168,0.044722719141323794,0.008944543828264758,0.03935599284436494,0.06618962432915922,8.322304344177248,64008.49700000021,0.08228980322003578,49.43456171735248,-0.46100178890876575
29,200039,87.0,0,0,0.30434782608695654,0.22826086956521738,0.059782608695652176,0.057971014492753624,0.028985507246376812,0.06340579710144928,0.018115942028985508,0.030797101449275364,0.05615942028985507,0.057971014492753624,0.03985507246376811,0.05253623188405797,0.09782608695652174,0.06340579710144928,0.036231884057971016,0.03804347826086957,0.05434782608695652,0.08695652173913043,0.041666666666666664,0.007246376811594203,0.03804347826086957,0.07065217391304347,7.647936439514161,62318.917600000255,0.08333333333333334,49.19768115942035,-0.2951086956521739
30,200040,51.0,0,0,0.3006535947712418,0.21437908496732028,0.10326797385620914,0.050980392156862744,0.032679738562091505,0.050980392156862744,0.018300653594771243,0.050980392156862744,0.05751633986928104,0.06274509803921569,0.040522875816993466,0.04183006535947712,0.134640522875817,0.04967320261437908,0.027450980392156862,0.02483660130718954,0.05359477124183006,0.06535947712418301,0.03529411764705882,0.01699346405228758,0.02091503267973856,0.06143790849673202,6.604372596740723,84631.51340000049,0.06274509803921569,36.97647058823545,-0.14444444444444512
31,200041,100.0,0,0,0.25869894099848717,0.26928895612708015,0.057488653555219364,0.07564296520423601,0.03177004538577912,0.060514372163388806,0.01361573373676248,0.03479576399394856,0.0680786686838124,0.060514372163388806,0.03328290468986384,0.05143721633888049,0.08925869894099848,0.06959152798789713,0.0226928895612708,0.024205748865355523,0.06354009077155824,0.11346444780635401,0.036308623298033284,0.009077155824508321,0.03177004538577912,0.0529500756429652,8.9656343460083,74304.32990000042,0.06505295007564296,65.1465960665661,-0.6514372163388805
32,200042,100.0,0,0,0.3129548762736536,0.21834061135371177,0.06259097525473072,0.0487627365356623,0.034934497816593885,0.05967976710334789,0.016739446870451237,0.03566229985443959,0.08078602620087336,0.05749636098981077,0.026200873362445413,0.0611353711790393,0.10262008733624454,0.06404657933042213,0.018195050946142648,0.04730713245997089,0.04294032023289665,0.08296943231441048,0.05604075691411936,0.009461426491994178,0.02911208151382824,0.06331877729257641,5.522271919250487,154535.06960000066,0.0858806404657933,46.516914119359896,-0.28289665211062504
33,200043,100.0,0,0,0.29037267080745344,0.24068322981366458,0.08695652173913043,0.07919254658385093,0.020186335403726708,0.040372670807453416,0.023291925465838508,0.059782608695652176,0.06677018633540373,0.07065217391304347,0.02406832298136646,0.03260869565217391,0.12888198757763975,0.02406832298136646,0.016304347826086956,0.03183229813664596,0.07919254658385093,0.07065217391304347,0.04813664596273292,0.010093167701863354,0.027950310559006212,0.059006211180124224,6.703499794006347,142594.43020000058,0.06987577639751552,58.5355124223606,-0.2535714285714281
34,200044,100.0,0,0,0.27543424317617865,0.2506203473945409,0.05955334987593052,0.06451612903225806,0.04714640198511166,0.02729528535980149,0.017369727047146403,0.06699751861042183,0.07692307692307693,0.04714640198511166,0.02977667493796526,0.03722084367245657,0.10669975186104218,0.0794044665012407,0.009925558312655087,0.03225806451612903,0.07444168734491315,0.08188585607940446,0.04218362282878412,0.009925558312655087,0.02977667493796526,0.05955334987593052,9.454498100280762,45822.82590000007,0.07196029776674938,54.34193548387097,-0.6573200992555822
35,200045,97.0,0,0,0.3081395348837209,0.22674418604651164,0.06395348837209303,0.0755813953488372,0.03488372093023256,0.03488372093023256,0.014534883720930232,0.0377906976744186,0.07267441860465117,0.055232558139534885,0.0377906976744186,0.05232558139534884,0.11627906976744186,0.06395348837209303,0.02616279069767442,0.029069767441860465,0.07267441860465117,0.06395348837209303,0.0377906976744186,0.011627906976744186,0.0377906976744186,0.061046511627906974,9.356377220153806,39310.07390000007,0.07848837209302326,57.21107558139532,-0.4005813953488376
36,200046,78.0,0,0,0.3236245954692557,0.18446601941747573,0.07119741100323625,0.08414239482200647,0.016181229773462782,0.042071197411003236,0.016181229773462782,0.04854368932038835,0.08090614886731391,0.05177993527508091,0.03559870550161812,0.05501618122977346,0.13268608414239483,0.05825242718446602,0.019417475728155338,0.02912621359223301,0.06472491909385113,0.05177993527508091,0.03559870550161812,0.009708737864077669,0.042071197411003236,0.05501618122977346,8.962797737121583,35590.83650000005,0.08090614886731391,53.1757281553398,-0.3608414239482204
37,200047,100.0,0,0,0.2818791946308725,0.25615212527964204,0.07718120805369127,0.05480984340044743,0.024608501118568233,0.04697986577181208,0.024608501118568233,0.05592841163310962,0.06823266219239374,0.08053691275167785,0.02348993288590604,0.029082774049217,0.10514541387024609,0.02796420581655481,0.02237136465324385,0.024608501118568233,0.0883668903803132,0.06263982102908278,0.06040268456375839,0.021252796420581657,0.029082774049217,0.07270693512304251,5.233927726745605,98335.60400000068,0.07494407158836688,52.519910514541685,-0.29127516778523466
38,200048,84.0,0,0,0.2239448751076658,0.27734711455641686,0.06029285099052541,0.04306632213608958,0.04478897502153316,0.053402239448751075,0.012919896640826873,0.09991386735572783,0.06546080964685616,0.06632213608957795,0.037037037037037035,0.034453057708871665,0.06890611541774333,0.056847545219638244,0.018949181739879414,0.04392764857881137,0.07321274763135228,0.09302325581395349,0.050818260120585705,0.004306632213608958,0.019810508182601206,0.05254091300602928,6.0540575027465815,129169.99620000049,0.06804478897502153,62.998363479759234,-0.802411714039622
39,200049,100.0,0,0,0.3089108910891089,0.21386138613861386,0.06732673267326733,0.06930693069306931,0.02574257425742574,0.047524752475247525,0.015841584158415842,0.039603960396039604,0.08316831683168317,0.06336633663366337,0.015841584158415842,0.047524752475247525,0.09900990099009901,0.06534653465346535,0.0297029702970297,0.03762376237623762,0.06930693069306931,0.055445544554455446,0.04356435643564356,0.019801980198019802,0.039603960396039604,0.06534653465346535,7.975722312927246,57705.82470000006,0.09702970297029703,44.56279207920795,-0.3968316831683166
40,200050,60.0,0,0,0.3157894736842105,0.21240601503759396,0.05827067669172932,0.05451127819548872,0.039473684210526314,0.05451127819548872,0.043233082706766915,0.041353383458646614,0.05639097744360902,0.06390977443609022,0.020676691729323307,0.07518796992481203,0.09586466165413533,0.06015037593984962,0.03007518796992481,0.03195488721804511,0.03759398496240601,0.07142857142857142,0.05263157894736842,0.015037593984962405,0.043233082706766915,0.05451127819548872,7.70562801361084,60196.888500000045,0.09022556390977443,47.542669172932385,-0.17537593984962413
41,200051,100.0,0,0,0.2968127490039841,0.22709163346613548,0.0398406374501992,0.061752988047808766,0.03187250996015936,0.053784860557768925,0.037848605577689244,0.03386454183266932,0.06772908366533864,0.06374501992031872,0.029880478087649404,0.061752988047808766,0.10159362549800798,0.06374501992031872,0.025896414342629483,0.027888446215139442,0.05179282868525897,0.0796812749003984,0.061752988047808766,0.013944223107569721,0.035856573705179286,0.055776892430278883,7.784122276306153,56929.83100000006,0.07768924302788845,53.023306772908484,-0.36015936254980113
42,200052,100.0,0,0,0.2504816955684008,0.279383429672447,0.05684007707129094,0.055876685934489405,0.06551059730250482,0.04816955684007707,0.022157996146435453,0.04238921001926782,0.07032755298651253,0.057803468208092484,0.025048169556840076,0.04431599229287091,0.08766859344894026,0.04431599229287091,0.02697495183044316,0.019267822736030827,0.06069364161849711,0.0953757225433526,0.07803468208092486,0.011560693641618497,0.02697495183044316,0.06069364161849711,5.824882698059082,115200.15070000054,0.057803468208092484,39.365606936416356,-0.543063583815028
43,200053,43.0,0,0,0.3037037037037037,0.2414814814814815,0.04,0.04296296296296296,0.044444444444444446,0.045925925925925926,0.01925925925925926,0.05185185185185185,0.0725925925925926,0.04888888888888889,0.03111111111111111,0.037037037037037035,0.0874074074074074,0.09037037037037036,0.025185185185185185,0.03851851851851852,0.04296296296296296,0.10518518518518519,0.035555555555555556,0.017777777777777778,0.054814814814814816,0.06814814814814815,8.701829719543458,78009.75060000032,0.11111111111111112,51.94845925925945,-0.6208888888888879
44,200054,100.0,0,0,0.27284595300261094,0.27676240208877284,0.06788511749347259,0.05221932114882506,0.03524804177545692,0.050913838120104436,0.016971279373368148,0.05352480417754569,0.05483028720626632,0.0731070496083551,0.02610966057441253,0.05613577023498695,0.08877284595300261,0.05352480417754569,0.02349869451697128,0.04308093994778068,0.06657963446475196,0.10182767624020887,0.050913838120104436,0.010443864229765013,0.022193211488250653,0.05221932114882506,7.2882593154907225,84435.91620000059,0.07571801566579633,52.35639686684092,-0.36005221932114856
45,200055,100.0,0,0,0.27154046997389036,0.27676240208877284,0.06788511749347259,0.05221932114882506,0.03524804177545692,0.050913838120104436,0.016971279373368148,0.05352480417754569,0.05613577023498695,0.0731070496083551,0.02610966057441253,0.05613577023498695,0.08877284595300261,0.05352480417754569,0.02349869451697128,0.04308093994778068,0.06657963446475196,0.10182767624020887,0.050913838120104436,0.010443864229765013,0.022193211488250653,0.050913838120104436,7.045215797424316,84465.8992000006,0.07571801566579633,52.64543080939967,-0.3701044386422973
46,200056,97.0,0,0,0.31929046563192903,0.20620842572062084,0.07538802660753881,0.07760532150776053,0.024390243902439025,0.04878048780487805,0.022172949002217297,0.03325942350332594,0.082039911308204,0.0598669623059867,0.04212860310421286,0.03325942350332594,0.1130820399113082,0.04434589800443459,0.019955654101995565,0.03547671840354767,0.050997782705099776,0.07095343680709534,0.028824833702882482,0.028824833702882482,0.037694013303769404,0.07095343680709534,6.559356117248535,51833.56300000006,0.10199556541019957,45.501330376940146,-0.3682926829268294
47,200057,84.0,0,0,0.24035989717223652,0.3290488431876607,0.05141388174807198,0.07840616966580977,0.017994858611825194,0.043701799485861184,0.012853470437017995,0.03470437017994859,0.06555269922879177,0.09254498714652956,0.033419023136246784,0.03470437017994859,0.09897172236503857,0.056555269922879174,0.017994858611825194,0.02956298200514139,0.10925449871465295,0.10925449871465295,0.03598971722365039,0.005141388174807198,0.02056555269922879,0.05141388174807198,9.387579917907715,85085.74930000059,0.055269922879177376,62.915038560411595,-0.6131105398457581
48,200058,100.0,0,0,0.26222826086956524,0.2758152173913043,0.05570652173913043,0.06385869565217392,0.02717391304347826,0.050271739130434784,0.014945652173913044,0.03940217391304348,0.06793478260869565,0.07201086956521739,0.033967391304347824,0.04891304347826087,0.09510869565217392,0.07065217391304347,0.020380434782608696,0.033967391304347824,0.08695652173913043,0.08967391304347826,0.04483695652173913,0.005434782608695652,0.020380434782608696,0.058423913043478264,8.968148612976076,81632.36710000047,0.059782608695652176,51.93355978260887,-0.5224184782608686
49,200059,5.1,0,0,0.30804248861911987,0.22761760242792112,0.04400606980273141,0.051593323216995446,0.03490136570561457,0.0409711684370258,0.018209408194233688,0.048558421851289835,0.08801213960546282,0.054628224582701064,0.02276176024279211,0.051593323216995446,0.08649468892261002,0.08042488619119878,0.030349013657056147,0.036418816388467376,0.05614567526555387,0.0819423368740516,0.03945371775417299,0.01669195751138088,0.05614567526555387,0.06069802731411229,7.829959297180177,76280.36530000027,0.10925644916540213,53.147496206373454,-0.5549317147192706
50,200060,100.0,0,0,0.3054054054054054,0.1972972972972973,0.08108108108108109,0.03513513513513514,0.01891891891891892,0.07567567567567568,0.02702702702702703,0.043243243243243246,0.07837837837837838,0.07297297297297298,0.02972972972972973,0.06486486486486487,0.0972972972972973,0.07297297297297298,0.01891891891891892,0.03513513513513514,0.04594594594594595,0.05945945945945946,0.03513513513513514,0.013513513513513514,0.03783783783783784,0.05675675675675676,5.118885612487793,41336.62590000005,0.08648648648648649,37.09005405405405,-0.2829729729729733
51,200061,100.0,0,0,0.2909090909090909,0.23896103896103893,0.08311688311688312,0.04155844155844156,0.033766233766233764,0.05454545454545454,0.01818181818181818,0.025974025974025976,0.07792207792207792,0.05714285714285714,0.023376623376623377,0.05974025974025974,0.08051948051948052,0.08831168831168831,0.02077922077922078,0.03636363636363636,0.03636363636363636,0.11168831168831168,0.03636363636363636,0.012987012987012988,0.03896103896103896,0.06233766233766234,6.769660377502441,42913.29570000011,0.08831168831168831,41.169662337662324,-0.36415584415584407
52,200062,92.0,0,0,0.28781512605042014,0.25210084033613445,0.058823529411764705,0.037815126050420166,0.037815126050420166,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.07773109243697479,0.06092436974789916,0.03361344537815126,0.05672268907563025,0.09243697478991597,0.07773109243697479,0.023109243697478993,0.03361344537815126,0.05672268907563025,0.09663865546218488,0.05042016806722689,0.01050420168067227,0.03361344537815126,0.06092436974789916,7.829830360412599,53086.35340000009,0.07773109243697479,46.18951680672271,-0.31113445378151255
